Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
03/12/2014;21:41:57.0000000000;03/12/2014;21:41:57.0000000000;03/05/2015;22:38:24.6938147520;755;0;root;0;root;14904;/sbin/sulogin
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.6138147480;03/05/2015;22:38:24.6138147480;777;0;root;0;root;8;/sbin/mkfs.msdos
02/09/2021;19:11:08.3784519990;07/18/2014;05:46:51.0000000000;03/05/2015;22:38:24.7258147530;755;0;root;0;root;133352;/sbin/upstart-socket-bridge
08/05/2014;11:44:35.0000000000;08/05/2014;11:44:35.0000000000;03/05/2015;22:38:24.5698147470;755;0;root;0;root;18760;/sbin/ipmaddr
12/18/2013;10:36:05.0000000000;12/18/2013;10:36:05.0000000000;03/05/2015;22:38:24.6618147500;755;0;root;0;root;71792;/sbin/ntfsresize
03/05/2015;22:54:12.0000000000;02/16/2015;14:25:48.0000000000;03/05/2015;22:54:13.2437402370;755;0;root;0;root;27160;/sbin/badblocks
10/01/2012;16:22:47.0000000000;10/01/2012;16:22:47.0000000000;03/05/2015;22:38:24.4978147440;755;0;root;0;root;14720;/sbin/crda
02/09/2021;19:11:34.3095119950;03/05/2015;22:38:24.6738147510;03/05/2015;22:38:24.6738147510;777;0;root;0;root;7;/sbin/restart
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5498147460;03/05/2015;22:38:24.5498147460;777;0;root;0;root;8;/sbin/fsck.msdos
03/25/2013;05:12:06.0000000000;03/25/2013;05:12:06.0000000000;03/05/2015;22:38:24.7258147530;755;0;root;0;root;47408;/sbin/ureadahead
02/09/2021;19:11:10.3184519990;08/05/2014;11:44:35.0000000000;03/05/2015;22:38:24.6778147510;755;0;root;0;root;58032;/sbin/route
03/05/2015;22:42:32.4018241220;02/21/2014;14:20:29.0000000000;03/05/2015;22:38:24.6778147510;755;0;root;0;root;10488;/sbin/setcap
12/18/2013;10:36:05.0000000000;12/18/2013;10:36:05.0000000000;03/05/2015;22:38:24.6618147500;755;0;root;0;root;26728;/sbin/ntfslabel
02/09/2021;19:11:07.6624519990;03/12/2014;21:41:57.0000000000;03/05/2015;22:38:24.6938147520;755;0;root;0;root;6328;/sbin/startpar-upstart-inject
02/21/2014;20:40:26.0000000000;02/21/2014;20:40:26.0000000000;03/05/2015;22:38:24.6498147500;755;0;root;0;root;104968;/sbin/mountall
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5938147480;03/05/2015;22:38:24.5938147480;777;0;root;0;root;9;/sbin/lspcmcia
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.6938147520;03/05/2015;22:38:24.6938147520;777;0;root;0;root;6;/sbin/swapoff
02/17/2014;05:04:33.0000000000;02/17/2014;05:04:33.0000000000;03/05/2015;22:38:24.6778147510;755;0;root;0;root;35256;/sbin/rtmon
08/05/2014;11:44:35.0000000000;08/05/2014;11:44:35.0000000000;03/05/2015;22:38:24.5698147470;755;0;root;0;root;22864;/sbin/iptunnel
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5498147460;755;0;root;0;root;14640;/sbin/fsck.cramfs
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.6138147480;755;0;root;0;root;31216;/sbin/mkfs.cramfs
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5458147460;755;0;root;0;root;6304;/sbin/findfs
10/02/2012;19:57:00.0000000000;10/02/2012;19:57:00.0000000000;03/05/2015;22:38:24.4378147420;755;0;root;0;root;6248;/sbin/acpi_available
02/09/2021;19:11:50.9924405140;02/16/2015;14:25:43.0000000000;03/05/2015;22:54:13.2517362350;777;0;root;0;root;6;/sbin/fsck.ext4
03/05/2015;22:43:57.7298273490;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.4618147430;755;0;root;0;root;31544;/sbin/blkid
02/09/2021;19:11:17.2415699970;07/18/2014;05:46:51.0000000000;03/05/2015;22:38:24.7218147530;755;0;root;0;root;125144;/sbin/upstart-event-bridge
02/09/2021;19:11:07.8664519990;11/14/2014;16:03:36.0000000000;03/05/2015;22:38:24.4578147430;755;0;root;0;root;849048;/sbin/apparmor_parser
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5018147440;755;0;root;0;root;6288;/sbin/ctrlaltdel
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5698147470;03/05/2015;22:38:24.5698147470;777;0;root;0;root;13;/sbin/iptables
02/09/2021;19:11:11.5227120010;03/05/2015;22:38:24.6898147510;03/05/2015;22:38:24.6898147510;777;0;root;0;root;7;/sbin/start
04/14/2014;08:19:49.0000000000;04/14/2014;08:19:49.0000000000;03/05/2015;22:38:24.6658147500;755;0;root;0;root;10488;/sbin/partprobe
03/05/2015;22:54:12.0000000000;02/16/2015;14:25:48.0000000000;03/05/2015;22:54:13.2397422370;755;0;root;0;root;10592;/sbin/e2undo
03/05/2015;22:54:26.7329927170;01/08/2014;17:32:06.0000000000;03/05/2015;22:38:24.7858147550;755;0;root;0;root;87768;/sbin/xtables-multi
02/21/2014;20:40:26.0000000000;02/21/2014;20:40:26.0000000000;03/05/2015;22:38:24.6498147500;755;0;root;0;root;31112;/sbin/mntctl
05/03/2012;09:42:29.0000000000;05/03/2012;09:42:29.0000000000;03/05/2015;22:38:24.5778147470;755;0;root;0;root;14528;/sbin/iwgetid
02/09/2021;19:11:10.9104519990;07/18/2014;05:46:51.0000000000;03/05/2015;22:38:24.5698147470;755;0;root;0;root;265848;/sbin/init
02/09/2021;19:11:07.6504519990;03/05/2015;22:38:24.7098147520;03/05/2015;22:38:24.7098147520;777;0;root;0;root;12;/sbin/udevadm
01/31/2014;17:21:25.0000000000;01/31/2014;17:21:25.0000000000;03/05/2015;22:38:24.7138147520;755;0;root;0;root;31376;/sbin/unix_update
02/09/2021;19:11:08.3824519990;06/13/2014;09:05:39.0000000000;03/05/2015;22:38:24.6738147510;755;0;root;0;root;5630;/sbin/resolvconf
03/05/2015;22:44:02.6378275350;12/13/2013;05:02:40.0000000000;03/05/2015;22:38:24.5258147450;755;0;root;0;root;71592;/sbin/dmsetup
